creative_name,creative_id,public_storage_url,video_public_storage_url,from_date,last_date,impressions,clicks,parsed_cost,cost,CTR,CPM,CPC,engajamentoneural,cognitivedemand,focus
oferta,23858219325620408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23858219325620408_23858219325620408_facebook_9.jpeg,,30/07/2023,22/08/2023,2541363,3572.0,17647.9,"R$ 17.647,90",0.0014055449772425,6.944265734568419,4.940621500559911,79.31572918928909,84.21348204758284,9.358158489675583
gross,120215814636310197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120215814636310197_120215814636310197_facebook_9.jpeg,,13/09/2024,24/09/2024,2535899,6358.0,17551.12,"R$ 17.551,12",0.0025071976447011,6.921064285288964,2.7604781377791756,71.49564977680927,67.19138802743738,12.183113674299562
conteudo,120222006893290409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120222006893290409_120222006893290409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120222006893290409_120222006893290409_facebook_9.mp4,01/04/2025,29/04/2025,2533939,1805.0,17534.18,"R$ 17.534,18",0.0007123296969658,6.919732479747934,9.714227146814403,71.88271957094453,57.79497914204426,44.10607527223999
maes-kv-hero,120226954848760197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120226954848760197_120226954848760197_facebook_9.jpeg,,16/04/2025,01/05/2025,2531089,12756.0,17491.21,"R$ 17.491,21",0.0050397279589931,6.910547199249018,1.371214330511132,79.61813600333151,83.23423346757305,8.01543418576145
,120234178713990726,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/2137198847098983_120234178713990726_120234178713990726_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/2137198847098983_120234178713990726_120234178713990726_facebook_9.mp4,04/11/2025,13/11/2025,2529132,1607.0,17480.83,"R$ 17.480,83",0.0006353958591326,6.911790290107437,10.877927815805853,70.3095170241405,53.12051964439071,58.865555815535494
choice-bundle,120216281985060197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120216281985060197_120216281985060197_facebook_9.jpeg,,02/10/2024,10/11/2024,2528213,8547.0,17464.0,"R$ 17.464,00",0.003380648703254,6.907645835220371,2.0432900432900434,89.26055531704517,89.2012804760996,7.922769605711988
meta,120213303027190409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120213303027190409_120213303027190409_facebook_9.jpeg,,16/07/2024,24/09/2024,2528136,3631.0,17449.77,"R$ 17.449,77",0.0014362360252771,6.90222757003579,4.805775268521069,90.56759494285144,88.4843380361055,18.307115660885188
,120208209920390348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120208209920390348_120208209920390348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120208209920390348_120208209920390348_facebook_9.mp4,30/01/2024,06/02/2024,2511063,2382.0,17441.29,"R$ 17.441,29",0.0009486022453439,6.945779536395543,7.322120067170445,56.42987420741369,90.34976733762872,17.211481313677467
podcast-corte1-ep-2-timtech,120228764818980439,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1640492266333423_120228764818980439_120228764818980439_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1640492266333423_120228764818980439_120228764818980439_facebook_9.mp4,24/05/2025,25/07/2025,2510204,1554.0,17381.82,"R$ 17.381,82",0.0006190731908641,6.924465103234637,11.185212355212355,75.72652627557558,80.00946754240374,38.97400382403357
kv-portabilidade-3-dias,120245555805620197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120245555805620197_120245555805620197_facebook_9.jpeg,,09/01/2026,10/02/2026,2508414,14157.0,17377.8,"R$ 17.377,80",0.0056438052091879,6.927803783585963,1.2275058275058277,88.6372327872524,81.58454154640818,8.47992020956514
casais-rindo|oferta|naked-700mb-all-type|contrate-agora,120223595328140409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120223595328140409_120223595328140409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120223595328140409_120223595328140409_facebook_9.mp4,07/04/2025,30/04/2025,2506920,7379.0,17369.59,"R$ 17.369,59",0.0029434525234151,6.928657476106139,2.3539219406423633,71.7352583035339,56.49034968361228,29.103692134612924
black-friday-129,120215837378470409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120215837378470409_120215837378470409_facebook_9.jpeg,,01/11/2024,03/12/2024,2506809,8540.0,17351.1,"R$ 17.351,10",0.0034067214534493,6.9215883619374265,2.031744730679157,76.94708992186285,77.36454465150574,7.860240103312832
whatsapp-agressivo,120228266724140370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5006651156112143_120228266724140370_120228266724140370_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5006651156112143_120228266724140370_120228266724140370_facebook_9.mp4,01/05/2025,01/06/2025,2503313,24961.0,17335.15,"R$ 17.335,15",0.0099711861840688,6.9248831448564365,0.6944894034694123,75.43720236796891,79.85650129507103,24.507619248809952
movers,120229073190630409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120229073190630409_120229073190630409_facebook_9.jpeg,,27/05/2025,01/07/2025,2498484,1738.0,17333.6,"R$ 17.333,60",0.0006956218250747,6.937646989134211,9.973302646720368,81.77845146571589,89.72148166036031,7.844624143057799
facebook,120213573862650197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120213573862650197_120213573862650197_facebook_9.jpeg,,04/06/2024,24/07/2024,2498076,10304.0,17309.87,"R$ 17.309,87",0.0041247744263985,6.929280774484043,1.679917507763975,80.83474983899035,67.12440724631348,7.874281610380174
kv-conceitual,120219964178640197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120219964178640197_120219964178640197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120219964178640197_120219964178640197_facebook_9.mp4,03/02/2025,07/03/2025,2495946,132223.0,17273.25,"R$ 17.273,25",0.0529751044293426,6.920522318992479,0.1306372567556325,73.34691583567668,66.32808494986976,24.703117259038763
interesses-relacionados,120216225163740370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120216225163740370_120216225163740370_facebook_9.jpeg,,01/09/2024,04/09/2024,2493689,26172.0,17214.01,"R$ 17.214,01",0.0104952943209838,6.903030008954604,0.6577261959345865,76.75826823533116,80.63623096729903,12.429079317495797
facebook,120215232501290197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120215232501290197_120215232501290197_facebook_9.jpeg,,22/08/2024,03/09/2024,2485964,8087.0,17190.61,"R$ 17.190,61",0.0032530640025358,6.915067957540817,2.1257091628539633,75.45935644888065,39.62766601556361,32.95418694371146
meta,23853503367730408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23853503367730408_23853503367730408_facebook_9.jpeg,,16/01/2023,12/05/2023,2483421,6004.0,17176.4,"R$ 17.176,40",0.0024176327735007,6.916426977141613,2.8608261159227184,70.21292629614337,81.85444878005079,12.540635479866635
blackfriday-nova-oferta-f2,120239376426060409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120239376426060409_120239376426060409_facebook_9.jpeg,,24/11/2025,04/12/2025,2483184,2061.0,17175.04,"R$ 17.175,04",0.0008299827962809,6.91653941069208,8.333352741387676,87.68882778808711,88.33914567984371,8.70120868127966
kv-hero,120233484207580197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120233484207580197_120233484207580197_facebook_9.jpeg,,11/07/2025,19/07/2025,2479607,14400.0,17172.64,"R$ 17.172,64",0.0058073718940138,6.925549089029028,1.1925444444444444,71.37644302783448,53.518966710812066,9.562362294868777
facebook,120215232624280197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120215232624280197_120215232624280197_facebook_9.jpeg,,22/08/2024,02/09/2024,2471974,8849.0,17153.92,"R$ 17.153,92",0.0035797302075183,6.939361012696735,1.938515086450446,81.91531342378084,74.45523498587436,7.914114514964909
iza-notebook|qualidade|home-office|contrate-agora,120228394003480409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120228394003480409_120228394003480409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120228394003480409_120228394003480409_facebook_9.mp4,19/05/2025,10/02/2026,2471808,3944.0,17097.72,"R$ 17.097,72",0.0015955931852312,6.917090647817306,4.335121703853956,68.97699904884027,55.63416724034129,21.813857404983445
bf-hero,120241506838410197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120241506838410197_120241506838410197_facebook_9.jpeg,,31/10/2025,03/12/2025,2468853,16319.0,17014.24,"R$ 17.014,24",0.0066099520708604,6.891556524426526,1.0426031006801888,86.78460613215897,79.51055889913177,8.71941276762367
hero-mensagem-chegou,120220755697610409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120220755697610409_120220755697610409_facebook_9.jpeg,,12/03/2025,06/05/2025,2460463,24546.0,16998.86,"R$ 16.998,86",0.0099761711515271,6.9088053752484795,0.6925307585757354,68.06445729066908,82.0232320521074,58.32816718093491
,120214223414780348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120214223414780348_120214223414780348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120214223414780348_120214223414780348_facebook_9.mp4,02/06/2024,06/06/2024,2458102,50.0,16997.51,"R$ 16.997,51",2.0340897163746663e-05,6.914892058995111,339.9502,27.148238831082708,56.52956499949675,36.58940943452155
facebook,120212328833600197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120212328833600197_120212328833600197_facebook_9.jpeg,,30/04/2024,04/06/2024,2446095,11366.0,16965.7,"R$ 16.965,70",0.0046465897685903,6.9358303745357395,1.4926711244061237,70.42254107752929,54.32022924087784,17.885755653234114
gb-preco,120229695078160197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120229695078160197_120229695078160197_facebook_9.jpeg,,16/05/2025,28/07/2025,2439188,13439.0,16901.02,"R$ 16.901,02",0.0055096204146625,6.928953405805538,1.2576099412158643,87.49349086371913,87.57918059795036,8.661355974749242
maes-kv-hero,120226984926800197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120226984926800197_120226984926800197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120226984926800197_120226984926800197_facebook_9.mp4,16/04/2025,17/05/2025,2431100,8468.0,16872.3,"R$ 16.872,30",0.00348319690675,6.940191682777344,1.992477562588569,75.28333261847622,76.03281731827148,11.365759699800716
300mb,23858695883040408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23858695883040408_23858695883040408_facebook_9.jpeg,,16/08/2023,09/09/2023,2430724,7011.0,16848.09,"R$ 16.848,09",0.0028843258222653,6.931305240743088,2.4030937098844674,53.40405938466244,58.25086975500885,13.902803960364118
visitantes-do-site,120203037564290409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120203037564290409_120203037564290409_facebook_9.jpeg,,04/12/2023,19/11/2024,2417898,42728.0,16829.92,"R$ 16.829,92",0.0176715477658693,6.9605583031211395,0.3938850402546339,81.21425663555435,77.86630119899016,8.396296025399796
lxccarvalho-v1,120221863599250197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120221863599250197_120221863599250197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120221863599250197_120221863599250197_facebook_9.mp4,26/02/2025,17/04/2025,2408103,57276.0,16786.22,"R$ 16.786,22",0.0237846969170338,6.9707234283583395,0.2930759829597039,64.89837257120995,54.76654855087005,55.86306126275953
meta,23855717845850408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23855717845850408_23855717845850408_facebook_9.jpeg,,02/06/2023,05/07/2023,2406452,6251.0,16729.96,"R$ 16.729,96",0.0025976001183485,6.9521270318294315,2.6763653815389534,84.72708657717625,79.52087225181297,8.914457960086274
5G-tutorial-grandeseventos-game-futebol-streaming-estudo,120200232929110439,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1640492266333423_120200232929110439_120200232929110439_facebook_9.jpeg,,23/09/2023,10/01/2024,2391402,12363.0,16693.01,"R$ 16.693,01",0.0051697707035454,6.980428217422248,1.3502394240880045,67.78528304776914,39.107293157556086,79.66686259974549
gamers,120226001782880409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120226001782880409_120226001782880409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120226001782880409_120226001782880409_facebook_9.mp4,25/04/2025,09/05/2025,2390370,1397.0,16637.48,"R$ 16.637,48",0.0005844283520961,6.960211180695875,11.909434502505368,86.26977233736436,65.5626994444036,49.908833979790295
conteudo,120217781322760409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120217781322760409_120217781322760409_facebook_9.jpeg,,17/01/2025,08/02/2025,2382171,1362.0,16533.86,"R$ 16.533,86",0.0005717473682619,6.940668826881026,12.139397944199708,90.23031701801725,86.39977816893465,8.158780107505192
alysson-blade-v1,120221006813310197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120221006813310197_120221006813310197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120221006813310197_120221006813310197_facebook_9.mp4,20/02/2025,03/04/2025,2381658,33577.0,16525.15,"R$ 16.525,15",0.0140981618687485,6.938506704153158,0.4921568335467731,50.45474059762123,49.19526255186367,26.070753491258184
cliente,120219568612530370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120219568612530370_120219568612530370_facebook_9.jpeg,,09/01/2025,31/01/2025,2380632,22367.0,16519.4,"R$ 16.519,40",0.0093954042455952,6.939081722836625,0.7385612733044218,77.64698690769636,79.64150142152627,20.310756490528647
kv-esim-chip,120238637609420197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120238637609420197_120238637609420197_facebook_9.jpeg,,19/09/2025,31/10/2025,2379379,10496.0,16512.2,"R$ 16.512,20",0.004411235032334,6.93970989909552,1.573189786585366,75.71341398691237,72.604947486574,7.969251475429973
